ensembl_gene_id_version	logFC	AveExpr	t	P.Value	adj.P.Val	B	biotype	symbol
ENSG00000006125.14	-0.295354931590087	8.34626967664804	-3.03923469588164	0.00908085717037354	0.0290605513187983	-4.26357131845751	protein_coding	AP2B1
ENSG00000006282.17	0.571672177154718	7.29594151865297	3.82906096413282	0.00193249541813345	0.00836269765038861	-2.67083219552665	protein_coding	SPATA20
ENSG00000006327.11	-1.24050450948174	4.04400852794634	-5.97128831130352	3.85105099960311e-05	0.000380378739427895	1.78340242812515	protein_coding	TNFRSF12A
ENSG00000006432.13	-0.461074567012455	4.98456327531535	-4.39927338432003	0.000646560694059933	0.00351527865352674	-1.36696426499795	protein_coding	MAP3K9
ENSG00000006534.13	1.7920091695805	1.51170519889672	8.69583099538847	6.33063871744754e-07	1.74654286586276e-05	6.31211817370153	protein_coding	ALDH3B1
ENSG00000006611.13	2.29666373437075	-2.25536537965673	5.63468351780138	6.85156204054624e-05	0.000591173483182925	1.84117749308139	protein_coding	USH1C
ENSG00000006638.9	-1.0604260783563	-1.24192876860962	-3.22639619196642	0.00628847259148157	0.0216482018324452	-2.7157854314676	protein_coding	TBXA2R
ENSG00000006756.13	0.875723978209896	6.64972601889085	8.88122141892526	4.94631696219453e-07	1.46509189826939e-05	5.95726714640264	protein_coding	ARSD
ENSG00000006757.9	0.570035887355438	4.8301492061765	5.3792173027997	0.000107208611957599	0.000840694198767503	0.459653898139601	protein_coding	PNPLA4
ENSG00000007168.10	-0.296162448344164	7.14476384669378	-3.62730688767422	0.00286402089299486	0.0114141548721898	-3.06879315596558	protein_coding	PAFAH1B1
ENSG00000007174.15	1.48290432676689	-1.05368494577965	4.94223370514549	0.000235345203508025	0.00157579522414541	0.290979434812344	protein_coding	DNAH9
ENSG00000007202.12	-0.345949482710726	9.12757343386831	-4.11214024131347	0.00111806140471716	0.00542747823964484	-2.19852084756905	protein_coding	KIAA0100
ENSG00000007255.8	0.386346280348589	4.1264181307203	2.95554407699134	0.0106989871929118	0.033109210809737	-4.07405539789754	protein_coding	TRAPPC6A
ENSG00000007341.16	-0.412207982661071	4.66098164033023	-3.00305562670482	0.0097482940003174	0.0307744207757117	-4.12051508670766	protein_coding	ST7L
ENSG00000007350.14	-1.32900104371176	-3.45548150497278	-3.01898203301347	0.00944869875687559	0.0300067320594131	-2.95696607185681	protein_coding	TKTL1
ENSG00000007384.13	-0.572207098383679	4.76736900446669	-4.72228435296062	0.000352898576576692	0.00217865671827539	-0.709957042431425	protein_coding	RHBDF1
ENSG00000007402.9	2.29008759453876	2.1529926646941	9.02068197752449	4.11843096711473e-07	1.29016046147796e-05	6.67119717140344	protein_coding	CACNA2D2
ENSG00000007545.13	-0.58034504254254	3.41045934223443	-4.73564310331107	0.000344262276712362	0.00213720397412957	-0.506498247060095	protein_coding	CRAMP1L
ENSG00000007944.12	0.587410670455535	3.93272437228863	4.07475925827693	0.00120138931084713	0.0057487171678439	-1.88920806180704	protein_coding	MYLIP
ENSG00000008083.11	-0.452638380706482	4.64911288005388	-4.19607577304498	0.000951854283110936	0.00477801946873044	-1.74110616122733	protein_coding	JARID2
ENSG00000008086.8	1.25413568351934	4.24688428026371	5.7725740096317	5.4008765027525e-05	0.00049103621150629	1.24863832259777	protein_coding	CDKL5
ENSG00000008118.7	1.99806913763866	-5.19929412991014	3.09120759706246	0.00820059122733076	0.0268229498620153	-2.4964310028208	protein_coding	CAMK1G
ENSG00000008130.13	-0.422409887771736	6.88405286426524	-5.68096872566648	6.32381446737139e-05	0.000554546396984618	0.886545892563502	protein_coding	NADK
ENSG00000008196.10	1.50438482336192	-3.42394157808389	2.75506594173985	0.0158210970113061	0.045082571567507	-3.14253778847378	protein_coding	TFAP2B
ENSG00000008226.17	1.95493325060696	-3.35207386860689	3.9130887520423	0.00164169044019477	0.00734826167394901	-1.22152443751751	protein_coding	DLEC1
ENSG00000008256.13	-1.85134649569294	5.42509834103358	-6.48528143132431	1.64697006722672e-05	0.000199323951883072	2.41749490381073	protein_coding	CYTH3
ENSG00000008277.12	1.12588956213107	2.78267533886325	2.91444282096135	0.0115948544445786	0.0353020046857867	-4.00494425323385	protein_coding	ADAM22
ENSG00000008311.12	-0.79935431222168	3.51732356722975	-4.87009143680544	0.000268610947257905	0.00175248944949651	-0.23682118956201	protein_coding	AASS
ENSG00000008323.13	1.28556359099826	2.99121373270584	2.69097663521174	0.0179166845598344	0.0498294423599986	-4.35575408784574	protein_coding	PLEKHG6
ENSG00000008324.8	0.313431534077481	4.7427866090546	2.75735489253879	0.0157508568625479	0.0449243784476554	-4.59418895575603	protein_coding	SS18L2
ENSG00000008405.9	-0.37599683336157	5.40713832836301	-3.64035896201148	0.00279185938467383	0.0111756596376685	-2.93900259024314	protein_coding	CRY1
ENSG00000008441.14	-1.21324321415636	7.0585301635577	-6.68376263992128	1.19800411304539e-05	0.000158520111572571	2.61067148783093	protein_coding	NFIX
ENSG00000008516.14	1.90180798003685	-0.76864276419187	6.97819302804463	7.54511994628304e-06	0.00010974722456243	4.03469843133234	protein_coding	MMP25
ENSG00000008710.15	-0.440459177080898	6.21838047639161	-3.0142054988061	0.00953758146853806	0.0302262264519757	-4.2176117452687	protein_coding	PKD1
ENSG00000008952.14	0.264998947465272	7.61269013835613	2.96512139174645	0.0105002509662479	0.0326262560503201	-4.38540299630658	protein_coding	SEC62
ENSG00000009307.13	-0.265234557437831	10.0881572924299	-3.76376251281585	0.00219433516018573	0.00925950397190479	-2.92661883017346	protein_coding	CSDE1
ENSG00000009413.13	-0.442047685818086	5.00226618387196	-3.97510703847441	0.00145600268236104	0.00669597023057239	-2.23136541508895	protein_coding	REV3L
ENSG00000009694.11	-3.09744474883459	0.535309889565868	-6.9954109268479	7.34648538278949e-06	0.000107435213015737	3.41486520975128	protein_coding	TENM1
ENSG00000009765.12	1.31660412900663	1.47308590318473	5.26379677119376	0.000131628005884593	0.000988159187472373	0.391861381729575	protein_coding	IYD
ENSG00000009830.9	-0.680806505908622	4.04644265082558	-5.56593441213978	7.72204510475528e-05	0.000649458767730983	0.944042771279126	protein_coding	POMT2
ENSG00000010030.11	1.1013527370621	-0.821079439871395	3.1565381939619	0.00721341217301002	0.0241697274096192	-2.82619816618659	protein_coding	ETV7
ENSG00000010072.13	-0.411983926568457	4.67119737527605	-2.94574142124514	0.0109062441020116	0.0336357201814969	-4.21143824999237	protein_coding	SPRTN
ENSG00000010219.11	0.791887803329965	4.43058354228671	5.64863973022552	6.68774575174925e-05	0.000580015553216225	1.04174094009221	protein_coding	DYRK4
ENSG00000010278.9	-0.326796111365065	8.27510270486551	-3.01543785402695	0.00951457063805494	0.0301678125798085	-4.32610763435313	protein_coding	CD9
ENSG00000010318.17	0.479333664509678	3.87957769790375	3.42436132993516	0.00426266501818157	0.0157919991421609	-3.12217697227311	protein_coding	PHF7
ENSG00000010319.4	-1.08418687510494	3.00326719472522	-6.47327173033475	1.67928532968457e-05	0.000201993091819384	2.73399958292183	protein_coding	SEMA3G
ENSG00000010327.8	1.32579359714615	0.0629962461019168	4.26083525390048	0.000841091942859142	0.00432314190630079	-1.04671729925644	protein_coding	STAB1
ENSG00000010361.11	-0.683643848865969	2.68880192747154	-3.30974962114525	0.00533858336280783	0.0189213067585769	-3.11249696491227	protein_coding	FUZ
ENSG00000010404.15	0.849348262868942	4.34772627657034	4.60350619169065	0.000440286846901594	0.0025900596288277	-0.950306796536051	protein_coding	IDS
ENSG00000010539.9	-0.316512665182339	3.89123431770069	-2.80831258473221	0.0142637703883689	0.0414905964001704	-4.38818860620222	protein_coding	ZNF200
ENSG00000010671.13	1.6264593561978	-2.40035894409331	3.3804794309725	0.00464616150253467	0.0169080748655382	-2.24062733263038	protein_coding	BTK
ENSG00000011007.10	-0.50766150453522	6.67196043794954	-3.36714004172279	0.00476947293274476	0.0172746002624031	-3.54142576502622	protein_coding	TCEB3
ENSG00000011009.8	-1.24706731220339	5.57619316386303	-7.01514710262835	7.12556675668415e-06	0.000104894173447072	3.29863284381233	protein_coding	LYPLA2
ENSG00000011275.16	0.493543760473791	6.02951096700011	5.3045495529908	0.000122403197780402	0.000932642988755936	0.246768480809907	protein_coding	RNF216
ENSG00000011347.7	0.45759880815121	7.09047803443794	2.73082916509213	0.0165838586432099	0.0468230338316582	-4.7893170263504	protein_coding	SYT7
ENSG00000011405.11	-0.409824633077826	7.44567391562484	-5.97012158770319	3.85864410940343e-05	0.000380578371810631	1.35355738143363	protein_coding	PIK3C2A
ENSG00000011422.9	0.694170911867781	0.616604784249773	3.1684084709533	0.0070471887771664	0.0237194277922896	-3.01440814957732	protein_coding	PLAUR
ENSG00000011465.14	-2.7973118158833	-2.8307833994616	-3.17539046511354	0.00695120618782552	0.0234512149188278	-2.53029909129009	protein_coding	DCN
ENSG00000011523.11	0.363866905415476	4.37973776355741	4.01211021481945	0.00135557199310567	0.00630401527909588	-2.06701924871334	protein_coding	CEP68
ENSG00000011677.10	1.63265514452442	1.55777593984806	3.61718037512245	0.00292130646550689	0.0115901397663272	-2.61894933597825	protein_coding	GABRA3
ENSG00000012211.10	0.513180203713385	2.86174461348722	4.31167369294526	0.00076347211581209	0.00401614895408699	-1.22758322121352	protein_coding	PRICKLE3
ENSG00000012223.10	1.93569343077263	0.0111472754515429	3.3157131372008	0.00527640683254039	0.0187335030568761	-2.64811464891295	protein_coding	LTF
ENSG00000012660.11	-0.822924064513678	9.26312193037051	-4.08846403168948	0.00117012479629469	0.00563189477401644	-2.26799626548104	protein_coding	ELOVL5
ENSG00000012779.8	3.72700664154547	-1.94917217098226	11.0680468123414	3.486727542753e-08	2.27260114682171e-06	9.22582074872762	protein_coding	ALOX5
ENSG00000012817.13	-0.894984264995226	2.36819859527645	-4.2646029284193	0.000835070613463056	0.00429941869296867	-1.19153673106777	protein_coding	KDM5D
ENSG00000012963.11	-0.496960119620081	5.71452298603719	-4.01740207276662	0.00134179936907493	0.00625542365925824	-2.20527817047501	protein_coding	UBR7
ENSG00000013016.12	0.919378571344843	4.00906953890416	7.82858786593762	2.11488949603419e-06	4.15939601366339e-05	4.65262416851261	protein_coding	EHD3
ENSG00000013374.13	0.448467114515331	5.96955604120123	4.57161093064001	0.000467369993043396	0.0027141405767386	-1.15384570351602	protein_coding	NUB1
ENSG00000013375.13	-0.902186632884106	6.89071590839417	-8.40710124782112	9.36806032206086e-07	2.3221779517684e-05	5.27820439030934	protein_coding	PGM3
ENSG00000013392.7	-0.705440192198444	5.35844049737329	-5.77419758986243	5.38585274202329e-05	0.00049021679012776	1.1210145035474	protein_coding	RWDD2A
ENSG00000013503.7	-0.37543569540787	5.18995346357681	-3.5161540141524	0.00356031279503836	0.0136178890567164	-3.14635747691566	protein_coding	POLR3B
ENSG00000013583.6	0.863403530247449	3.81909047517528	6.45555776814764	1.72817266629174e-05	0.000206856518852709	2.55574249784528	protein_coding	HEBP1
ENSG00000013588.5	3.97033659885789	2.27006872139718	7.87954220294678	1.9653631797871e-06	3.94459192425522e-05	5.2820708293647	protein_coding	GPRC5A
ENSG00000013810.16	-0.347530594780705	6.16460297582967	-3.11218114053813	0.00786984621001438	0.0259318057069646	-4.02424856574054	protein_coding	TACC3
ENSG00000015133.16	-0.833344869187373	6.5658035014534	-10.006324880429	1.19459010966352e-07	5.42241959610902e-06	7.4955253279995	protein_coding	CCDC88C
ENSG00000015475.16	0.645697202020817	4.95641412821857	5.75268625014436	5.58851002482716e-05	0.000503928801797364	1.16149326607095	protein_coding	BID
ENSG00000015520.12	-1.74903018984794	-2.77624603782267	-3.66799483983943	0.00264508536060127	0.0107090283687689	-1.72229478823836	protein_coding	NPC1L1
ENSG00000015676.15	0.378412204641424	6.52932179748123	3.92697773947336	0.00159810668749259	0.00719397943260233	-2.44323032072706	protein_coding	NUDCD3
ENSG00000016082.12	-1.34545220083892	-4.13425183883264	-2.76397592385074	0.0155493905189977	0.0444585004601843	-3.3097198352552	protein_coding	ISL1
ENSG00000016402.10	1.43818091405129	4.09718468767546	6.05326699428351	3.35488325224426e-05	0.000345311626627716	1.90342852711081	protein_coding	IL20RA
ENSG00000016490.13	-3.10942618721435	-5.58810286195245	-2.76596636891656	0.015489318583898	0.0443326170892508	-3.09419763666277	protein_coding	CLCA1
ENSG00000017260.17	-0.513709724233384	7.75552305880648	-3.8649671841554	0.00180229687520443	0.00792078235113195	-2.63002059672311	protein_coding	ATP2C1
ENSG00000017427.13	-2.19139751192255	-0.687252866659615	-4.88238693297785	0.000262613693153988	0.00172195598492265	0.258311258540395	protein_coding	IGF1
ENSG00000018189.10	-0.318693237308928	4.76228352412874	-3.62589453886061	0.00287194178690845	0.0114344878370223	-2.85319518442321	protein_coding	RUFY3
ENSG00000018610.11	0.428445490511738	5.18688798278227	4.71529483086773	0.000357506318766747	0.00220432197453307	-0.815175862254494	protein_coding	CXorf56
ENSG00000018869.14	-2.60965347033487	0.849374304282562	-14.1708290351676	1.55614890540828e-09	2.84435612141653e-07	12.3716933005966	protein_coding	ZNF582
ENSG00000019102.9	3.07770834688466	-2.16092455798913	3.93306314187065	0.00157938431420098	0.00713727680665705	-1.04734193670582	protein_coding	VSIG2
ENSG00000019144.14	0.36271340236546	5.42262833990552	4.36891826130781	0.000684829812135614	0.00368000135816164	-1.50021007568065	protein_coding	PHLDB1
ENSG00000019485.10	2.1847197014991	2.98385537359418	16.1245954222165	2.94456474460097e-10	1.01467212734376e-07	14.0240821641934	protein_coding	PRDM11
ENSG00000019505.5	7.20050013707404	1.24392965470785	17.083912073144	1.38852075185912e-10	7.07740598228857e-08	14.5888984447413	protein_coding	SYT13
ENSG00000019549.6	-1.41062490900451	-0.543003681175478	-3.74548451836663	0.00227389701111588	0.00951644958500875	-1.90144682204984	protein_coding	SNAI2
ENSG00000020256.17	0.510736456715034	4.48165344720017	5.8314147151204	4.88339755417655e-05	0.000454285948899176	1.34991231936606	protein_coding	ZFP64
ENSG00000020426.8	0.374124603955224	4.78092687099785	3.66069596607634	0.00268307262290308	0.0108234220596779	-2.81924996742644	protein_coding	MNAT1
ENSG00000020577.11	2.72711911542228	3.50563331323767	7.73049044848091	2.4377221220729e-06	4.62966741096976e-05	4.7850762904934	protein_coding	SAMD4A
ENSG00000021574.9	0.334428436594677	5.92637396771346	3.7165189316523	0.0024060279106787	0.00996375742428319	-2.82904774605066	protein_coding	SPAST
ENSG00000021645.15	-1.82386988088619	0.222681458456511	-5.14426749022182	0.000163102351016259	0.00117179106357756	0.965197820261423	protein_coding	NRXN3
ENSG00000021776.8	-0.364363464694543	6.66940120026954	-4.68129095248962	0.000380827890811023	0.00231659253520201	-0.975327803723172	protein_coding	AQR
ENSG00000021826.12	1.55461451398183	0.7684391690783	4.91686096774896	0.000246528316269068	0.00163456958965827	-0.0517573542874619	protein_coding	CPS1
ENSG00000022277.10	0.319558768556131	6.20513485117377	4.15779162673356	0.00102427176935309	0.0050554434353425	-1.97054948569829	protein_coding	RTFDC1
ENSG00000022556.13	-0.934887030711792	0.913452468856626	-6.0862244897597	3.1747511268322e-05	0.00033123011116877	1.75050306693154	protein_coding	NLRP2
ENSG00000022567.7	-0.538050187394216	3.55725617238028	-4.64630968824484	0.000406467258564659	0.00243204400783638	-0.695229511651708	protein_coding	SLC45A4
ENSG00000022840.13	-0.32937185197117	7.3818100734439	-4.62632446253307	0.00042191044072091	0.0025066684902083	-1.1158550358609	protein_coding	RNF10
ENSG00000022976.13	-0.385497311513025	4.17973749827574	-4.50646329206805	0.00052816843347713	0.00299540308146765	-1.06086419355112	protein_coding	ZNF839
ENSG00000023171.12	1.86184308108295	-2.36525865128581	3.52158547842107	0.00352261321712531	0.0135112610194635	-2.0759653775941	protein_coding	GRAMD1B
ENSG00000023445.11	-1.33269875147694	3.68752603728577	-5.63705246232134	6.82346261998083e-05	0.000589438409760887	1.00235271979927	protein_coding	BIRC3
ENSG00000023516.8	-0.248673467565086	6.32361975508209	-2.8453621536937	0.0132697991782467	0.0392431894953443	-4.56091909587108	protein_coding	AKAP11
ENSG00000023572.6	-2.75304074657821	5.66413883220058	-12.4123564330501	8.36116129981603e-09	8.38484906596781e-07	10.3276975499403	protein_coding	GLRX2
ENSG00000023608.4	-0.843526684974278	3.54225544294191	-5.35993851214199	0.000110932972159458	0.000863808433116896	0.590363471875657	protein_coding	SNAPC1
ENSG00000023892.10	0.425133969753032	3.92134444319494	4.26579695756918	0.000833171626506291	0.00429235144537859	-1.44193855109549	protein_coding	DEF6
ENSG00000025039.12	-1.4864832985899	3.24372481875843	-8.19591604038178	1.25532628110629e-06	2.86500119342784e-05	5.19023383193802	protein_coding	RRAGD
ENSG00000025293.13	-0.338303836370276	6.49132125276848	-4.19715704688397	0.000949887002849392	0.00476912280150076	-1.91130574507344	protein_coding	PHF20
ENSG00000025423.9	-1.52468097456926	1.2748479904089	-4.86106742568413	0.000273102788577386	0.00177800234841254	0.0572107954542469	protein_coding	HSD17B6
ENSG00000025772.7	0.549124511837662	6.15523260586385	4.36126838128683	0.000694837085895697	0.00372477741970292	-1.56689576697944	protein_coding	TOMM34
ENSG00000025796.11	-0.360200913044818	6.10808838442924	-3.40089134771543	0.00446364121947295	0.0163729304461207	-3.46376219322826	protein_coding	SEC63
ENSG00000026559.11	3.41463642948861	0.0323007219831362	9.31506425968108	2.81669880610814e-07	9.76109815725802e-06	7.22203873353552	protein_coding	KCNG1
ENSG00000026652.11	1.5552176702053	-1.00138104977074	6.10787495504931	3.06196659904423e-05	0.000323177223339818	2.50331230169982	protein_coding	AGPAT4
ENSG00000027001.7	-2.29697814753357	6.96538934665187	-14.2843707649817	1.40498357708825e-09	2.66467660442178e-07	12.1490126278977	protein_coding	MIPEP
ENSG00000027075.11	-1.1661551261146	5.05637277377871	-5.20630801916562	0.000145890766643924	0.00107284745918553	0.1581513245667	protein_coding	PRKCH
ENSG00000027697.10	0.565973789307799	5.52389749227506	5.49776220658364	8.69998892655877e-05	0.000715599505570867	0.620778746894727	protein_coding	IFNGR1
ENSG00000027869.9	3.06833577808548	0.552187272503923	11.8554912534722	1.48599838591644e-08	1.24936207937566e-06	10.1384426269203	protein_coding	SH2D2A
ENSG00000028116.14	0.299314193169785	5.10199984221215	2.86686171388187	0.01272451348971	0.0380398273508362	-4.39141161464463	protein_coding	VRK2
ENSG00000028203.15	-0.443090985639786	6.78383735451976	-4.83353876473952	0.000287293208228923	0.00185508462193952	-0.688564984124055	protein_coding	VEZT
ENSG00000028528.12	-0.45974642059919	6.19063410147635	-4.54113373549119	0.000494858584594362	0.00283807082294554	-1.22134376064572	protein_coding	SNX1
ENSG00000028839.7	-0.83820816943225	5.38542828219646	-9.21906606742326	3.18503074455379e-07	1.0748270647759e-05	6.47642283097742	protein_coding	TBPL1
ENSG00000029364.9	-0.841832773308894	7.74359000211795	-11.9502196493174	1.3453842289543e-08	1.18403491171208e-06	9.72706529697354	protein_coding	SLC39A9
ENSG00000029534.17	1.66124804910533	-0.00961849615165008	6.9360659111051	8.05539735374591e-06	0.00011518606175146	3.59390204532481	protein_coding	ANK1
ENSG00000029639.8	-0.328935100620607	3.63824118088979	-3.24329137425154	0.00608316619876379	0.021071887897346	-3.48873837025758	protein_coding	TFB1M
ENSG00000029725.14	-0.34046569822493	7.50560037557325	-3.78054493134276	0.00212377554310095	0.0090146239482144	-2.77556683153877	protein_coding	RABEP1
ENSG00000029993.12	0.578495601815155	7.0282070998409	3.53621555680561	0.00342305825826655	0.0131955187431404	-3.23711087182232	protein_coding	HMGB3
