Row.names	logFC	AveExpr	t	P.Value	adj.P.Val	B	circRNA	circbaseID	GeneSymbol
ASCRP3005150	-0.577897153666665	5.87868834611111	-5.78362364438391	0.000194844612861614	0.0352055349572365	1.12517738968369	hsa_circRNA_405807	hsa_circ_0109825	ZNF577
ASCRP3005173	-0.811098632333331	7.01064611388889	-5.53966378446152	0.000271083374945507	0.0421362392159942	0.808338378170624	hsa_circRNA_103024	hsa_circ_0003426	CBFA2T2
ASCRP3005213	-0.688388051333336	7.044104	-5.4884213425661	0.000290860181805117	0.0423113566303276	0.740572464688335	hsa_circRNA_103267	hsa_circ_0001258	PPP6R2
ASCRP3005292	-0.650611857333333	5.49085618766667	-5.58965331600945	0.000253176418994494	0.0418685139004962	0.87403975804148	hsa_circRNA_103114	hsa_circ_0003323	APP
ASCRP3005517	1.12436180066667	9.47952015855556	5.49826738191378	0.000286943069772293	0.0423113566303276	0.753626284469209	hsa_circRNA_404646	hsa_circ_0111796	PLXNA2
ASCRP3005572	-0.703807619333332	5.80712591344444	-5.47318619785126	0.000297034908432794	0.0423113566303276	0.720342979761378	hsa_circRNA_001946	hsa_circ_0001660	TULP4
ASCRP3005770	1.54301012133333	10.3324573373333	5.30598175740511	0.000374861075280702	0.0445636250101595	0.495862811784026	hsa_circRNA_047641	hsa_circ_0047641	DYM
ASCRP3005945	-0.992931422666667	8.01791661711111	-5.36854253149123	0.000343443636043333	0.0445636250101595	0.580382636699907	hsa_circRNA_000457	hsa_circ_0000457	ARL6IP4
ASCRP3006208	1.29239689666667	11.9054570533333	7.07694172955914	3.85811470408525e-05	0.0142838122360741	2.65058709430885	hsa_circRNA_404959	hsa_circ_0099201	CLSTN3
ASCRP3006221	-1.23454744	7.75868297544444	-5.57386261052378	0.000258691442495754	0.0420675400738511	0.853329450099402	hsa_circRNA_075320	hsa_circ_0075320	SQSTM1
ASCRP3006325	1.764921726	8.892539329	5.46278215369836	0.000301332431384767	0.0423113566303276	0.706506790549162	hsa_circRNA_101435	hsa_circ_0033144	BCL11B
ASCRP3006397	-0.850409168000001	6.55349833066667	-5.55382101986336	0.000265877802178432	0.0421362392159942	0.826986106080366	hsa_circRNA_011448	hsa_circ_0011448	YARS
ASCRP3006423	1.21945803633333	10.6359261534444	6.21463495993923	0.000110898225210447	0.0269266337535007	1.66185471934158	hsa_circRNA_104598	hsa_circ_0002754	KAT6A
ASCRP3006435	-1.07670396	7.32644665755556	-5.27658050840428	0.00039067845938034	0.0445636250101595	0.455923090694034	hsa_circRNA_101860	hsa_circ_0003438	AARS
ASCRP3006487	-1.787816017	7.87020428588889	-10.0521953745376	1.84720480875767e-06	0.00273777799904684	5.32541725853544	hsa_circRNA_104577	hsa_circ_0003885	EXTL3
ASCRP3007137	-1.054928439	8.710010694	-6.74842858403844	5.7065034831448e-05	0.0179607595113045	2.2868554343051	hsa_circRNA_402002	NA	CIRBP
ASCRP3007209	-1.43432707233334	6.41140247233333	-7.68580240683356	1.93014291803867e-05	0.00998482152692471	3.28491967063788	hsa_circRNA_061346	hsa_circ_0061346	APP
ASCRP3007746	-0.931840810666668	6.82451595611111	-7.45410941914752	2.49998048225033e-05	0.0110874134387802	3.04945019373566	hsa_circRNA_007059	hsa_circ_0007059	ZNF720
ASCRP3007785	-1.2767969	7.15727390322222	-5.12542848958558	0.000484108491520906	0.048695325275974	0.248388203432188	hsa_circRNA_077007	hsa_circ_0077007	EEF1A1
ASCRP3007844	-0.947932014333333	5.94519236966667	-7.75215717940018	1.79422349750282e-05	0.00998482152692471	3.35105587995018	hsa_circRNA_008551	hsa_circ_0008551	NBEAP1
ASCRP3007865	-1.27014795233333	6.48649274666667	-5.22163919490204	0.000422186210869175	0.0447746832548972	0.380914352449821	hsa_circRNA_402510	hsa_circ_0119498	SEPT2
ASCRP3008027	-0.687619071666666	5.99748620166667	-6.13079032224149	0.000123507804368424	0.0269266337535007	1.55973587349059	hsa_circRNA_101237	hsa_circ_0003489	CDK8
ASCRP3008139	-1.522402438	9.30808888222222	-6.64391338400805	6.48101015011911e-05	0.018653046786849	2.16784598314001	hsa_circRNA_008389	hsa_circ_0008389	DNAJC11
ASCRP3008140	-1.133756454	7.80514318744444	-5.94595381231656	0.000157119679988058	0.0309499327663915	1.33073738046843	hsa_circRNA_000102	hsa_circ_0000102	AKNAD1
ASCRP3008366	-0.598453078000002	6.45392897377778	-5.29752443744107	0.000379339407960297	0.0445636250101595	0.484388398275566	hsa_circRNA_092405	hsa_circ_0000525	BCL2L2-PABPN1
ASCRP3008590	0.67661487333333	10.7682445688889	5.34095630474629	0.000356934388792308	0.0445636250101595	0.54319152558054	hsa_circRNA_101740	hsa_circ_0008616	C16orf62
ASCRP3008591	1.19642631	11.0527999988889	5.347133657594	0.000353864772647252	0.0445636250101595	0.551530377525483	hsa_circRNA_103664	hsa_circ_0003534	SDAD1
ASCRP3008763	-0.751033463999998	6.48683577155556	-5.71336399857772	0.000214103705180049	0.0366492956393288	1.034906625675	hsa_circRNA_101325	hsa_circ_0031288	PABPN1
ASCRP3008860	-1.31159596733333	8.01022958444444	-7.05630223441214	3.95267941348777e-05	0.0142838122360741	2.62818951412142	hsa_circRNA_007148	hsa_circ_0007148	FNDC3B
ASCRP3008865	-0.856559892666669	6.39345773222222	-5.17593851662879	0.00045047008805578	0.0472606091307553	0.318149898999714	hsa_circRNA_104597	hsa_circ_0084021	PLEKHA2
ASCRP3008877	-2.548197819	6.26809104722222	-13.7961653619825	1.01725118335579e-07	0.000574612903909607	7.5411006448173	hsa_circRNA_104259	hsa_circ_0078607	SLC22A3
ASCRP3008985	-1.220977459	6.42741678988889	-7.7552303101449	1.78818608646367e-05	0.00998482152692471	3.35410504907645	hsa_circRNA_101307	hsa_circ_0008539	TMCO3
ASCRP3009084	0.813940400000002	13.1578602733333	5.15593191531797	0.000463484711601938	0.047602319274738	0.290567096280211	hsa_circRNA_101721	hsa_circ_0038095	ABCC1
ASCRP3009101	-0.707136327333332	6.42683450888889	-5.5255341416826	0.000276388163351812	0.0421362392159942	0.789694801070423	hsa_circRNA_101309	hsa_circ_0007404	TMCO3
ASCRP3009102	-1.218317142	6.70180733988889	-8.49910878856406	8.13507536524939e-06	0.00721581184897621	4.0574456117764	hsa_circRNA_101308	hsa_circ_0031027	TMCO3
ASCRP3009114	-0.755236028333334	6.96682760955556	-5.09872470763861	0.000502970394305887	0.0495705266388135	0.211340173239485	hsa_circRNA_100040	hsa_circ_0009594	RERE
ASCRP3009290	-1.16257468733333	6.97012785544444	-7.39506961454602	2.67284173982553e-05	0.0113386595023816	2.98830181211497	hsa_circRNA_000178	hsa_circ_0000549	SRSF5
ASCRP3009338	-1.19511035133333	7.04211228977778	-5.80361562334914	0.000189711739525009	0.0349248574065191	1.15071945040371	hsa_circRNA_071210	hsa_circ_0071210	LRBA
ASCRP3009397	-0.687862419333334	6.49428109933333	-5.67385692852101	0.000225825172049315	0.0379892448911236	0.983800507877714	hsa_circRNA_008122	hsa_circ_0008122	ZNF730
ASCRP3009454	0.849846903666666	5.939233272	7.81842131669905	1.6688166298984e-05	0.00998482152692471	3.41653336079933	hsa_circRNA_069821	hsa_circ_0069821	KIAA1211
ASCRP3009647	0.537302792	5.531070142	5.41178815905802	0.00032338389397633	0.0444098487606234	0.638437871847278	hsa_circRNA_101929	hsa_circ_0004931	NXN
ASCRP3009662	-1.01845531533333	6.65733632322222	-6.135594684913	0.000122744937026008	0.0269266337535007	1.56561685374331	hsa_circRNA_103044	hsa_circ_0004870	RBM39
ASCRP3009718	-0.729979117666668	5.68091098155556	-5.24843159066815	0.000406494068453848	0.0445636250101595	0.417553661038025	hsa_circRNA_104246	hsa_circ_0002987	TULP4
ASCRP3009739	-1.17045548633333	7.04937258888889	-5.25040780532075	0.000405361624910999	0.0445636250101595	0.420251593496487	hsa_circRNA_103542	hsa_circ_0068464	EIF4A2
ASCRP3009826	1.78998287966667	10.9165247012222	5.91308801716805	0.000164069080835854	0.0313886670924594	1.28945642430224	hsa_circRNA_101707	hsa_circ_0000673	RSL1D1
ASCRP3010053	1.36183166466667	10.1463559232222	5.25613904494127	0.000402096492611479	0.0445636250101595	0.42807232476881	hsa_circRNA_104158	hsa_circ_0007217	SIM1
ASCRP3010108	-1.26361658166667	6.49007664322222	-8.06353322847331	1.28152482259372e-05	0.00998482152692471	3.65388249792747	hsa_circRNA_061260	hsa_circ_0061260	BAGE4
ASCRP3010266	-1.06006545633333	6.34038834655556	-7.09089479921895	3.79557747750397e-05	0.0142838122360741	2.66569463193236	hsa_circRNA_103181	hsa_circ_0062603	SPECC1L
ASCRP3010336	-1.84953016333333	6.194451645	-9.98355370736735	1.9641740282185e-06	0.00273777799904684	5.27451557921582	hsa_circRNA_005855	hsa_circ_0005855	TPM4
ASCRP3010672	-0.818917368333334	6.18815158333333	-6.52155518148004	7.53528484900802e-05	0.020422715075492	2.02645953532486	hsa_circRNA_405668	NA	LAMA3
ASCRP3010769	-1.04195940333334	7.80082805044444	-5.32525875594302	0.000364863969886601	0.0445636250101595	0.521973541310572	hsa_circRNA_103193	hsa_circ_0008044	EWSR1
ASCRP3010807	-1.40884860566666	9.17962054233333	-5.23232345272828	0.000415852051925172	0.0445875656113615	0.395539260697676	hsa_circRNA_089761	hsa_circ_0089761	JA760602
ASCRP3011085	-1.64883608433333	5.91441237133333	-13.1911232232232	1.54352687941637e-07	0.000574612903909607	7.24694236365758	hsa_circRNA_104258	hsa_circ_0078605	SLC22A3
ASCRP3011118	-1.10390969666666	6.42482424277778	-5.9388054061308	0.000158603734582308	0.0309499327663915	1.32177317589238	hsa_circRNA_005671	hsa_circ_0005671	ST13
ASCRP3011696	1.77259687466667	9.98269282511111	5.35328513327041	0.000350836138033651	0.0445636250101595	0.559828168302338	hsa_circRNA_000361	hsa_circ_0001275	PLCL2
ASCRP3011708	-0.980253999333334	6.35309469422222	-6.8179726970687	5.24703249755379e-05	0.0170650986928774	2.36515550813187	hsa_circRNA_005161	hsa_circ_0005161	TMCO3
ASCRP3011716	-0.721587158666666	6.41214674288889	-6.39300495911589	8.84610483958678e-05	0.0227135381368022	1.8754954202236	hsa_circRNA_104153	hsa_circ_0004058	ZNF292
ASCRP3012086	-0.823635925333332	6.62261210444444	-5.40221314243834	0.000327714370274151	0.0444098487606234	0.625609905281301	hsa_circRNA_100632	hsa_circ_0018905	SAMD8
ASCRP3012763	1.815799196	9.30830104266667	6.43959283492538	8.34456893597528e-05	0.022004853813057	1.93049510234399	hsa_circRNA_026462	hsa_circ_0026462	KRT1
ASCRP3012906	-0.936315258666668	6.54408582344444	-5.29022105208808	0.000383252875236209	0.0445636250101595	0.474470274618773	hsa_circRNA_103827	hsa_circ_0008621	HMGCS1
ASCRP3013012	1.08565924333333	11.7304326522222	5.30723966342065	0.000374199844388429	0.0445636250101595	0.497568479787374	hsa_circRNA_101179	hsa_circ_0028912	RNF10
ASCRP3013016	1.062974743	10.1545126256667	5.11281697457779	0.000492920390632772	0.0490757576673873	0.230905682195465	hsa_circRNA_404841	NA	ST5
ASCRP3013118	-2.017686604	10.2052680862222	-5.94153766988312	0.00015803472270686	0.0309499327663915	1.32520042673112	hsa_circRNA_100834	hsa_circ_0022392	FADS2
ASCRP3013321	-0.713520983333333	6.49342596822222	-6.64152546167416	6.4999855565529e-05	0.018653046786849	2.16510804371644	hsa_circRNA_101278	hsa_circ_0004217	MYCBP2
ASCRP3013396	-1.74915440266667	7.79883970855556	-6.92528117992071	4.61486340459485e-05	0.0160811507995114	2.48459633582269	hsa_circRNA_403517	NA	SQSTM1
ASCRP3013595	-0.878732619666668	6.55917094633333	-7.8140927015243	1.67671058072241e-05	0.00998482152692471	3.41227337316001	hsa_circRNA_000500	hsa_circ_0000500	PCCA
